,id,lat,long,hour,proj,pltGrp,pltPosition,label
1357,24463,22.708082,113.813049,5,28,62,0,1
1358,24464,22.628853,114.012177,20,9,26,0,1
1359,24465,22.584417,113.959076,20,14,26,0,1
1360,24466,22.581919,114.032646,10,7,8,0,1
1361,24467,22.542999,114.039101,5,6,25,0,1
1362,24468,22.655867,113.99247,21,11,37,0,1
1363,24469,22.711166,113.892014,18,20,-1,0,1
1364,24470,22.62075,113.849297,17,24,33,0,1
1365,24471,22.616278,113.919128,10,18,8,0,1
1366,24472,22.542028,113.929436,14,17,57,0,1
1367,24473,22.583134,113.907471,1,19,72,0,1
1368,24474,22.669582,113.890083,19,20,29,0,1
1369,24475,22.638981,114.099228,16,1,87,0,1
1370,24476,22.577499,113.866898,0,23,13,0,1
1371,24479,22.56465,113.8349,16,26,5,0,1
1372,24480,22.622578,113.975746,10,12,8,0,1
1373,24481,22.529583,114.021164,10,8,8,0,1
1374,24482,22.5669,113.925934,11,17,55,0,1
1375,24483,22.587833,113.872437,8,22,36,0,1
1376,24484,22.639868,113.826668,10,26,8,0,1
1377,24485,22.542501,113.915306,21,18,14,0,1
1378,24486,22.529154,113.919022,20,18,44,0,1
1379,24487,22.657801,114.016502,16,8,2,0,1
1380,24489,22.532183,114.038414,6,6,15,0,1
1381,24490,22.612949,114.028915,17,7,46,0,1
1382,24492,22.547684,114.044403,5,6,25,0,1
1383,24493,22.718168,114.050102,14,5,4,0,1
1384,24496,22.5865,113.880531,22,21,27,0,1
1385,24497,22.703951,114.078232,18,3,-1,0,1
1386,24498,22.537722,113.86161,9,23,11,0,1
1387,24499,22.677168,113.81942,16,27,86,0,1
1388,24501,22.5812,113.835297,10,26,8,0,1
1389,24502,22.570328,113.883003,16,21,5,0,1
1390,24503,22.6719,113.806999,19,28,29,0,1
1391,24504,22.6796,113.796768,21,29,14,0,1
1392,24507,22.562243,114.057678,10,5,8,0,1
1393,24508,22.561817,113.978966,10,12,8,0,1
1394,24511,22.69895,114.088837,15,2,28,0,1
1395,24512,22.585899,113.8937,5,20,62,0,1
1396,24513,22.686434,113.940933,17,16,41,0,1
1397,24514,22.639717,113.873283,23,22,103,0,1
1398,24515,22.50404,113.914993,21,18,14,0,1
1399,24516,22.562201,113.823502,20,27,44,0,1
1400,24517,22.671801,113.8983,8,20,36,0,1
1401,24518,22.4823,114.033997,9,7,31,0,1
1402,24519,22.649834,113.818016,10,27,8,0,1
1403,24520,22.7337,114.014,22,9,43,0,1
1404,24521,22.571882,113.889702,16,20,5,0,1
1405,24522,22.5483,114.021217,22,8,43,0,1
1406,24523,22.536818,114.081863,15,2,28,0,1
1407,24524,22.63125,113.81308,16,28,86,0,1
1408,24525,22.543594,113.920517,12,18,1,0,1
1409,24526,22.633801,114.0868,10,2,8,0,1
1410,24527,22.560101,114.041649,20,6,26,0,1
1411,24528,22.617517,114.03373,4,7,23,0,1
1412,24529,22.65,114.010284,14,9,4,0,1
1413,24530,22.61375,113.882484,9,21,11,0,1
1414,24531,22.665068,114.01297,18,9,94,0,1
1415,24532,22.642853,113.998924,11,10,18,0,1
1416,24533,22.654284,114.012726,21,9,37,0,1
1417,24534,22.538301,113.912544,10,18,8,0,1
1418,24535,22.690901,113.812302,3,28,97,0,1
1419,24536,22.735399,114.0075,1,9,20,0,1
1420,24538,22.581984,113.85112,1,24,7,0,1
1421,24539,22.604605,113.97625,14,12,57,0,1
1422,24540,22.552191,113.87574,15,22,24,0,1
1423,24541,22.590124,114.00946,20,9,26,0,1
1424,24542,22.593451,114.03788,13,6,19,0,1
1425,24543,22.642351,114.039284,10,6,8,0,1
1426,24544,22.561783,113.887199,6,21,49,0,1
1427,24545,22.612249,114.007469,14,9,4,0,1
1428,24546,22.650316,114.074814,6,3,15,0,1
1429,24547,22.67115,114.024185,0,8,3,0,1
1430,24548,22.700033,114.026268,19,8,17,0,1
1431,24549,22.615917,113.934502,10,16,8,0,1
1432,24550,22.5296,113.813316,16,28,86,0,1
1433,24551,22.544582,113.940536,21,16,14,0,1
1434,24552,22.55558,113.902519,22,19,27,0,1
1435,24553,22.530922,114.027718,10,7,8,0,1
1436,24554,22.673401,114.045799,9,6,31,0,1
1437,24556,22.612867,114.027336,21,7,37,0,1
1438,24558,22.563601,113.884804,0,21,13,0,1
1439,24559,22.543118,113.915466,5,18,62,0,1
1440,24560,22.542032,113.944931,22,15,27,0,1
1441,24561,22.646618,113.947685,11,15,55,0,1
1442,24562,22.6357,114.010399,1,9,20,0,1
1443,24563,22.6618,114.032997,19,7,17,0,1
1444,24565,22.697451,114.033501,15,7,28,0,1
1445,24566,22.567833,113.813232,15,28,69,0,1
1446,24567,22.5756,113.9888,22,11,43,0,1
1447,24568,22.553698,114.055412,14,5,4,0,1
1448,24569,22.591358,113.817711,20,27,44,0,1
1449,24570,22.624075,114.05571,1,5,20,0,1
1450,24571,22.633183,114.04335,22,6,43,0,1
1451,24572,22.576267,113.813599,1,28,54,0,1
1452,24573,22.673233,113.922081,17,17,41,0,1
1453,24574,22.651417,114.061501,1,4,20,0,1
1454,24575,22.542217,113.964691,10,13,8,0,1
1455,24576,22.544062,113.927032,10,17,8,0,1
1456,24577,22.571396,113.951897,17,15,41,0,1
1457,24579,22.608116,113.840134,21,25,14,0,1
1458,24580,22.558132,113.915825,16,18,77,0,1
1459,24581,22.543148,113.916435,15,18,24,0,1
1460,24582,22.572828,113.925323,15,17,24,0,1
1461,24583,22.553968,113.949646,20,15,26,0,1
1462,24584,22.556658,114.023682,22,8,43,0,1
1463,24586,22.652134,114.021515,16,8,2,0,1
1464,24587,22.537931,114.059319,14,4,4,0,1
1465,24588,22.525925,113.945648,13,15,79,0,1
1466,24589,22.655027,114.063095,11,4,18,0,1
1467,24592,22.767717,113.838264,19,25,29,0,1
1468,24593,22.582869,113.813835,9,28,11,0,1
1469,24594,22.715599,114.041298,7,6,10,0,1
1470,24595,22.580799,114.027786,11,7,18,0,1
1471,24596,22.623333,114.024399,19,8,17,0,1
1472,24597,22.571667,113.848686,19,24,29,0,1
1473,24598,22.6789,114.061668,17,4,46,0,1
1474,24600,22.650137,113.818001,22,27,27,0,1
1475,24601,22.564333,113.879097,21,21,14,0,1
1476,24602,22.578882,113.875031,15,22,24,0,1
1477,24603,22.489525,113.832634,21,26,14,0,1
1478,24604,22.530409,114.012085,10,9,8,0,1
1479,24605,22.577682,114.063614,14,4,4,0,1
1480,24606,22.548483,114.062569,16,4,2,0,1
1481,24607,22.534901,114.008003,10,9,8,0,1
1482,24608,22.618784,113.833534,11,26,34,0,1
1483,24609,22.634533,113.919601,15,18,24,0,1
1484,24610,22.698883,114.049736,2,5,9,0,1
1485,24611,22.560291,113.95108,15,15,32,0,1
1486,24612,22.535465,114.044853,21,6,37,0,1
1487,24613,22.564951,114.048531,19,5,17,0,1
1488,24614,22.616928,113.817451,15,27,69,0,1
1489,24615,22.556316,114.03363,1,7,20,0,1
1490,24616,22.5361,113.981949,19,12,101,0,1
1491,24617,22.575117,113.871017,13,22,67,0,1
1492,24618,22.58675,113.865547,20,23,44,0,1
1493,24619,22.517437,114.035545,15,7,28,0,1
1494,24620,22.558758,114.026428,1,8,20,0,1
1495,24621,22.570601,113.897385,22,20,27,0,1
1496,24622,22.5688,114.0121,19,9,17,0,1
1497,24625,22.723499,113.806648,13,28,67,0,1
1498,24626,22.584333,113.859596,11,23,55,0,1
1499,24627,22.574499,113.875999,21,22,14,0,1
1500,24628,22.572948,113.92218,20,17,44,0,1
1501,24629,22.652767,113.781349,19,31,-1,0,1
1502,24630,22.602461,113.830627,9,26,11,0,1
1503,24631,22.521393,114.06794,9,4,31,0,1
1504,24632,22.556433,114.045769,6,6,15,0,1
1505,24633,22.537483,113.927147,2,17,64,0,1
1506,24634,22.520317,114.061996,22,4,43,0,1
1507,24635,22.662968,114.017151,20,8,26,0,1
1508,24636,22.650383,114.023148,11,8,18,0,1
1509,24638,22.622133,114.094948,23,1,107,0,1
1510,24641,22.6278,114.039749,8,6,51,0,1
1511,24642,22.646618,113.829063,10,26,8,0,1
1512,24644,22.522114,114.067932,19,4,17,0,1
1513,24645,22.588245,113.914665,9,18,75,0,1
1514,24646,22.549965,113.971237,10,13,8,0,1
1515,24648,22.56885,113.897133,19,20,29,0,1
1516,24649,22.571989,113.913429,15,18,24,0,1
1517,24650,22.61009,114.045853,22,6,43,0,1
1518,24651,22.666367,113.8638,15,23,24,0,1
1519,24653,22.564699,113.880035,22,21,27,0,1
1520,24654,22.686367,113.795616,14,29,16,0,1
1521,24655,22.568483,113.949722,16,15,104,0,1
1522,24656,22.574987,113.932365,14,16,57,0,1
1523,24657,22.537523,113.813553,21,28,14,0,1
1524,24658,22.624453,114.063332,9,4,31,0,1
1525,24659,22.636101,114.062698,9,4,31,0,1
1526,24660,22.57835,113.890648,23,20,103,0,1
1527,24663,22.7174,114.003098,1,10,20,0,1
1528,24664,22.569866,114.011101,8,9,51,0,1
1529,24665,22.659,114.037697,0,6,3,0,1
1530,24669,22.607782,113.894836,19,20,29,0,1
1531,24670,22.5833,113.906799,1,19,72,0,1
1532,24671,22.538139,113.922096,8,17,36,0,1
1533,24672,22.652258,113.929398,15,17,24,0,1
1534,24673,22.555401,113.813614,4,28,74,0,1
1535,24674,22.614067,113.813004,23,28,91,0,1
1536,24675,22.749901,113.797096,21,29,14,0,1
1537,24676,22.667349,113.920303,21,18,14,0,1
1538,24677,22.571802,113.933693,21,16,14,0,1
1539,24678,22.558001,113.905083,0,19,13,0,1
1540,24679,22.589634,113.892799,20,20,44,0,1
1541,24682,22.642082,114.013168,12,9,53,0,1
1542,24683,22.548195,113.900436,21,19,14,0,1
1543,24684,22.529774,114.009048,21,9,37,0,1
1544,24685,22.521282,113.923317,8,17,36,0,1
1545,24686,22.578699,113.831902,0,26,13,0,1
1546,24687,22.6091,113.856667,10,24,8,0,1
1547,24688,22.648701,113.802521,15,29,69,0,1
1548,24689,22.730217,113.823219,10,27,8,0,1
1549,24690,22.548054,113.982857,20,12,26,0,1
1550,24693,22.515516,113.927658,21,17,14,0,1
1551,24694,22.547052,113.91877,15,18,24,0,1
1552,24695,22.609768,114.038986,22,6,43,0,1
1553,24696,22.531733,113.813301,12,28,39,0,1
1554,24697,22.593367,114.099365,6,1,93,0,1
1555,24698,22.6,113.813347,11,28,34,0,1
1556,24699,22.5735,113.9496,0,15,65,0,1
1557,24700,22.541668,114.059082,14,4,4,0,1
1558,24702,22.629717,114.074783,19,3,17,0,1
1559,24703,22.614567,114.012497,22,9,43,0,1
1560,24704,22.67185,114.025169,16,8,2,0,1
1561,24706,22.671118,113.83387,18,26,-1,0,1
1562,24707,22.67296,113.816986,21,27,14,0,1
1563,24708,22.637318,113.863968,22,23,27,0,1
1564,24709,22.542439,114.039513,14,6,4,0,1
1565,24710,22.524309,113.918877,9,18,75,0,1
1566,24711,22.526987,113.919792,16,18,77,0,1
1567,24713,22.683567,114.000984,22,10,43,0,1
1568,24714,22.647943,114.034134,11,7,18,0,1
1569,24715,22.651688,114.013733,20,9,26,0,1
1570,24716,22.6679,114.011749,11,9,18,0,1
1571,24717,22.58445,114.053368,22,5,43,0,1
1572,24718,22.559143,113.91526,9,18,75,0,1
1573,24719,22.618587,114.081635,21,2,37,0,1
1574,24720,22.558783,113.947121,21,15,14,0,1
1575,24721,22.593767,113.813187,22,28,27,0,1
1576,24722,22.524483,113.914436,22,18,27,0,1
1577,24723,22.60865,114.068634,22,4,43,0,1
1578,24724,22.585051,113.87748,11,22,55,0,1
1579,24726,22.563583,113.862602,22,23,27,0,1
1580,24728,22.536125,113.910507,21,19,14,0,1
1581,24729,22.53055,114.028152,6,7,15,0,1
1582,24730,22.649883,113.883919,16,21,5,0,1
1583,24731,22.614616,113.841515,4,25,70,0,1
1584,24732,22.656633,114.039734,9,6,31,0,1
1585,24733,22.543217,113.889687,2,20,6,0,1
1586,24734,22.556801,114.043404,5,6,25,0,1
1587,24735,22.5408,113.929298,3,17,58,0,1
1588,24736,22.549299,113.892303,4,20,89,0,1
1589,24737,22.518217,113.922203,11,17,55,0,1
1590,24738,22.601801,114.043098,1,6,20,0,1
1591,24739,22.5823,113.971802,5,13,25,0,1
1592,24741,22.522345,114.045609,12,6,53,0,1
1593,24742,22.5431,114.075798,20,3,26,0,1
1594,24745,22.541401,114.0952,9,1,68,0,1
1595,24746,22.553301,113.987297,22,11,43,0,1
1596,24747,22.5476,114.027901,10,7,8,0,1
1597,24748,22.545,113.813202,16,28,86,0,1
1598,24749,22.5354,114.062798,11,4,18,0,1
1599,24751,22.6126,113.922897,4,17,73,0,1
1600,24752,22.558201,114.077904,4,3,-1,0,1
1601,24753,22.600416,114.043503,19,6,17,0,1
1602,24755,22.567766,114.029434,22,7,43,0,1
1603,24756,22.5242,114.060097,22,4,43,0,1
1604,24757,22.551233,114.055702,22,5,43,0,1
1605,24758,22.61175,114.019852,5,8,25,0,1
1606,24759,22.532717,114.055298,15,5,28,0,1
1607,24760,22.568367,113.879768,5,21,62,0,1
1608,24761,22.521633,114.026199,12,8,53,0,1
1609,24762,22.528282,114.029564,5,7,25,0,1
1610,24763,22.539083,113.970901,5,13,25,0,1
1611,24764,22.526484,114.024315,6,8,15,0,1
1612,24765,22.541082,114.087318,5,2,98,0,1
1613,24766,22.53525,114.055984,9,5,31,0,1
1614,24767,22.5494,114.064499,5,4,25,0,1
1615,24768,22.543249,113.919334,1,18,72,0,1
1616,24769,22.549183,113.960732,4,14,48,0,1
1617,24770,22.523567,113.985153,11,11,18,0,1
1618,24771,22.551767,113.922951,4,17,73,0,1
1619,24772,22.520634,114.043999,5,6,25,0,1
1620,24773,22.530399,114.063286,3,4,22,0,1
1621,24776,22.570333,114.026901,5,7,25,0,1
1622,24777,22.538383,114.053436,20,5,26,0,1
1623,24778,22.639084,114.055832,5,5,25,0,1
1624,24779,22.5909,114.003998,12,10,53,0,1
1625,24780,22.527399,114.038033,5,6,25,0,1
1626,24781,22.528584,113.889687,19,20,29,0,1
1627,24782,22.556299,114.048515,5,5,25,0,1
1628,24783,22.558268,113.952797,3,15,30,0,1
1629,24784,22.547649,113.928017,5,17,62,0,1
1630,24785,22.7843,113.9161,19,18,47,0,1
1631,24786,22.656834,113.911201,20,18,44,0,1
1632,24787,22.551983,114.044632,11,6,18,0,1
1633,24789,22.539316,113.962051,10,14,8,0,1
1634,24790,22.59215,113.890266,17,20,41,0,1
1635,24791,22.514618,114.041763,17,6,46,0,1
1636,24792,22.546516,114.05545,7,5,10,0,1
1637,24793,22.5317,114.0616,9,4,31,0,1
1638,24795,22.568501,114.007896,6,9,15,0,1
1639,24796,22.6112,114.077103,6,3,15,0,1
1640,24797,22.522499,113.932701,2,16,64,0,1
1641,24798,22.5228,113.972702,10,13,8,0,1
1642,24799,22.658199,113.971397,8,13,60,0,1
1643,24801,22.6534,113.851402,9,24,11,0,1
1644,24803,22.521099,114.042084,8,6,51,0,1
1645,24804,22.5522,114.068703,8,4,51,0,1
1646,24805,22.536501,114.057404,11,5,18,0,1
1647,24806,22.6238,113.8134,9,28,11,0,1
1648,24807,22.579428,113.882942,22,21,27,0,1
1649,24808,22.489847,113.911194,9,18,75,0,1
1650,24810,22.5305,113.949318,22,15,27,0,1
1651,24811,22.525133,114.027519,22,7,43,0,1
1652,24812,22.551832,113.922363,11,17,55,0,1
1653,24813,22.5618,113.887154,6,21,49,0,1
1654,24814,22.624617,114.034416,22,7,43,0,1
1655,24815,22.54155,113.949585,11,15,55,0,1
1656,24816,22.604317,113.861115,14,23,16,0,1
1657,24817,22.5532,113.918785,7,18,50,0,1
1658,24818,22.547533,113.928413,3,17,58,0,1
1659,24819,22.600451,114.043518,20,6,26,0,1
1660,24820,22.595716,113.969833,14,13,57,0,1
1661,24821,22.544817,113.945618,22,15,27,0,1
1662,24822,22.5686,114.012215,22,9,43,0,1
1663,24823,22.53875,114.01725,3,8,22,0,1
1664,24824,22.540667,113.918434,3,18,58,0,1
1665,24826,22.531549,114.059982,3,4,22,0,1
1666,24829,22.607433,114.063217,6,4,15,0,1
1667,24830,22.591911,114.01796,14,8,4,0,1
1668,24831,22.525696,113.928329,13,17,79,0,1
1669,24832,22.537735,113.965736,11,13,55,0,1
1670,24833,22.541262,114.07502,8,3,51,0,1
1671,24834,22.623123,113.959595,9,14,75,0,1
1672,24835,22.531399,113.924438,14,17,57,0,1
1673,24836,22.540823,114.044579,21,6,37,0,1
1674,24837,22.526716,113.924004,12,17,1,0,1
1675,24838,22.537132,114.028297,6,7,15,0,1
1676,24840,22.610483,113.814529,1,28,54,0,1
1677,24841,22.601749,113.902016,5,19,62,0,1
1678,24843,22.5394,113.982384,12,12,105,0,1
1679,24844,22.549917,114.039215,11,6,18,0,1
1680,24845,22.562218,113.89917,4,20,89,0,1
1681,24846,22.541599,113.960983,11,14,55,0,1
1682,24847,22.543217,113.96035,5,14,25,0,1
1683,24848,22.523666,113.986267,19,11,101,0,1
1684,24849,22.795473,114.065666,21,4,37,0,1
1685,24850,22.612499,113.838097,9,25,11,0,1
1686,24851,22.675819,113.823357,13,27,67,0,1
1687,24852,22.61014,113.818176,15,27,69,0,1
1688,24853,22.584364,113.863716,21,23,14,0,1
1689,24854,22.621906,114.027153,15,7,28,0,1
1690,24855,22.584829,113.820999,16,27,86,0,1
1691,24856,22.586205,113.890915,16,20,5,0,1
1692,24857,22.578148,113.85788,13,23,67,0,1
1693,24858,22.778093,113.834381,11,26,34,0,1
1694,24859,22.627211,113.812309,14,28,16,0,1
1695,24860,22.615433,113.823395,14,27,16,0,1
1696,24861,22.624901,113.851151,21,24,14,0,1
1697,24862,22.62476,113.813179,1,28,54,0,1
1698,24863,22.580362,113.889786,21,20,14,0,1
1699,24864,22.571831,113.875702,20,22,44,0,1
1700,24865,22.614338,114.017319,20,8,26,0,1
1701,24866,22.630138,113.806328,20,28,44,0,1
1702,24867,22.612789,113.844849,16,25,5,0,1
1703,24868,22.619055,113.809296,19,28,29,0,1
1704,24869,22.648298,114.033089,11,7,18,0,1
1705,24870,22.605513,113.860214,13,23,67,0,1
1706,24871,22.641117,113.821037,21,27,14,0,1
1707,24872,22.58696,113.871414,16,22,5,0,1
1708,24874,22.561527,113.89183,22,20,27,0,1
1709,24876,22.672083,113.984642,20,11,26,0,1
1710,24878,22.623241,114.056152,19,5,17,0,1
1711,24880,22.623976,114.022743,20,8,26,0,1
1712,24881,22.645281,113.950829,9,15,75,0,1
1713,24883,22.653152,114.037392,10,6,8,0,1
1714,24884,22.661928,114.021439,21,8,37,0,1
1715,24885,22.618925,114.016579,20,8,26,0,1
1716,24886,22.532801,113.949097,10,15,8,0,1
1717,24887,22.653074,113.89283,15,20,24,0,1
1718,24888,22.602362,113.844376,20,25,44,0,1
1719,24890,22.619699,113.830399,20,26,44,0,1
1720,24891,22.647699,114.017403,0,8,3,0,1
1721,24892,22.635,114.018997,19,8,17,0,1
1722,24893,22.674601,113.7976,16,29,35,0,1
1723,24894,22.6276,113.810303,9,28,11,0,1
1724,24895,22.5833,113.8759,2,22,6,0,1
1725,24896,22.6654,114.013496,3,9,22,0,1
1726,24897,22.610399,114.022697,10,8,8,0,1
1727,24898,22.645201,114.028099,17,7,46,0,1
1728,24899,22.5616,113.890404,22,20,27,0,1
1729,24900,22.6765,113.807999,10,28,8,0,1
1730,24901,22.6518,114.018204,1,8,20,0,1
1731,24902,22.652599,113.874001,19,22,29,0,1
1732,24903,22.563499,113.858002,12,23,1,0,1
1733,24904,23.052299,114.031303,9,7,31,0,1
1734,24905,22.646999,114.015701,19,9,17,0,1
1735,24906,22.7241,114.0252,0,8,3,0,1
1736,24907,22.716101,114.040199,8,6,51,0,1
1737,24908,22.7311,114.000801,2,10,9,0,1
1738,24909,22.666201,113.801003,3,29,97,0,1
1739,24910,22.688801,113.7966,4,29,102,0,1
1740,24911,22.627199,113.836899,2,25,61,0,1
1741,24912,22.637699,114.040703,6,6,15,0,1
1742,24913,22.569799,113.881203,9,21,11,0,1
1743,24914,22.584,113.8461,22,25,27,0,1
1744,24915,22.5832,113.855003,22,24,27,0,1
1745,24917,22.6642,113.995598,21,10,37,0,1
1746,24919,22.6451,113.829803,12,26,39,0,1
1747,24920,22.5674,113.871498,0,22,13,0,1
1748,24921,22.636499,114.016998,9,8,31,0,1
1749,24922,22.573601,113.879402,21,21,14,0,1
1750,24923,22.588499,113.884399,20,21,44,0,1
1751,24925,22.687,113.959099,8,14,60,0,1
1752,24926,22.577,113.888901,22,21,27,0,1
1753,24927,22.5767,113.857201,10,24,8,0,1
1754,24928,22.5716,113.859398,22,23,27,0,1
1755,24931,22.697567,114.007515,3,9,22,0,1
1756,24932,22.64185,114.034103,3,7,22,0,1
1757,24933,22.613899,114.016335,22,8,43,0,1
1758,24936,22.644182,114.014832,22,9,43,0,1
1759,24937,22.623934,114.027496,3,7,22,0,1
1760,24940,22.523783,114.031319,13,7,19,0,1
1761,24941,22.652718,114.01358,6,9,15,0,1
1762,24943,22.551382,113.897034,0,20,13,0,1
1763,24944,22.638067,114.058899,14,4,4,0,1
1764,24945,22.69335,114.011398,3,9,22,0,1
1765,24946,22.66885,113.991081,3,11,22,0,1
1766,24947,22.665068,114.024467,17,8,46,0,1
1767,24950,22.745333,114.009567,22,9,43,0,1
1768,24951,22.661449,114.024414,8,8,51,0,1
1769,24952,22.56815,113.812981,6,28,0,0,1
1770,24953,22.717051,114.047714,17,6,46,0,1
1771,24954,22.652483,114.055534,8,5,51,0,1
1772,24955,22.556749,114.029099,0,7,3,0,1
1773,24956,22.639732,113.9244,21,17,14,0,1
1774,24957,22.625317,114.055634,7,5,10,0,1
1775,24958,22.609533,114.055496,21,5,37,0,1
1776,24959,22.517467,113.929649,3,17,58,0,1
1777,24961,22.6782,114.02462,6,8,15,0,1
1778,24964,22.732401,114.019119,5,8,25,0,1
1779,24965,22.624649,114.032249,22,7,43,0,1
1780,24968,22.634233,114.016182,5,9,25,0,1
1781,24969,22.770117,113.897232,3,20,81,0,1
1782,24970,22.670732,113.813065,1,28,54,0,1
1783,24971,22.651283,114.010185,19,9,17,0,1
1784,24972,22.738283,113.991333,22,11,43,0,1
1785,24974,22.55265,114.0336,16,7,2,0,1
1786,24975,22.649218,114.05912,23,4,80,0,1
1787,24977,22.57435,113.916901,13,18,79,0,1
1788,24978,22.525833,113.813248,22,28,27,0,1
1789,24979,22.5474,114.099052,14,1,-1,0,1
1790,24980,22.5539,113.941833,0,16,65,0,1
1791,24981,22.607918,113.968735,8,13,60,0,1
1792,24982,22.613068,113.928352,4,17,73,0,1
1793,24983,22.564301,114.013718,12,9,53,0,1
1794,24984,22.6227,113.836304,12,26,39,0,1
1795,24985,22.582399,113.874199,1,22,7,0,1
1796,24986,22.5917,113.869102,1,22,7,0,1
1797,24987,22.6269,113.855598,19,24,29,0,1
1798,24988,22.6574,113.821999,12,27,39,0,1
1799,24989,22.721399,113.817299,9,27,11,0,1
1800,24990,22.562599,113.8097,19,28,29,0,1
1801,24991,22.652901,114.037498,3,6,22,0,1
1802,24992,22.5914,113.879898,14,21,16,0,1
1803,24993,22.5825,113.888702,13,21,67,0,1
1804,24994,22.7304,113.820198,9,27,11,0,1
1805,24995,22.702499,113.814598,10,28,8,0,1
1806,24996,22.632401,113.835999,10,26,8,0,1
1807,24997,22.673,113.870201,9,22,11,0,1
1808,24998,22.62265,113.833702,14,26,16,0,1
1809,24999,22.527117,114.041801,15,6,28,0,1
1810,25001,22.668699,113.829102,7,26,-1,0,1
1811,25002,22.5655,113.802101,21,29,14,0,1
1812,25003,22.718201,113.806602,7,28,78,0,1
1813,25004,22.618601,113.835197,16,26,5,0,1
1814,25005,22.5884,113.871803,15,22,24,0,1
1815,25006,22.571301,113.900101,12,19,1,0,1
1816,25007,22.562901,113.899002,8,20,36,0,1
1817,25008,22.625,113.8535,9,24,11,0,1
1818,25009,22.5903,113.872398,20,22,44,0,1
1819,25010,22.643,114.033203,10,7,8,0,1
1820,25011,22.539049,113.914131,14,18,57,0,1
1821,25013,22.579149,114.076134,14,3,4,0,1
1822,25014,22.626984,113.809669,16,28,86,0,1
1823,25015,22.543234,114.069054,16,4,2,0,1
1824,25016,22.552116,114.083801,14,2,4,0,1
1825,25017,22.524967,113.926186,22,17,27,0,1
1826,25018,22.522568,113.811615,20,28,44,0,1
1827,25021,22.568933,114.011932,11,9,18,0,1
1828,25022,22.53055,114.038383,11,6,18,0,1
1829,25023,22.537767,114.064552,16,4,2,0,1
1830,25024,22.537867,114.090149,16,2,87,0,1
1831,25025,22.525101,113.994164,16,11,-1,0,1
1832,25026,22.582951,114.025986,16,8,2,0,1
1833,25027,22.588133,113.869698,22,22,27,0,1
1834,25028,22.661266,113.813103,1,28,54,0,1
1835,25031,22.6721,114.04673,22,6,43,0,1
1836,25032,22.630182,114.032417,6,7,15,0,1
1837,25033,22.626867,113.797485,3,29,97,0,1
1838,25035,22.587999,113.854736,9,24,11,0,1
1839,25036,22.6978,113.813232,9,28,11,0,1
1840,25037,22.638683,114.04567,2,6,9,0,1
1841,25038,22.624933,114.005234,9,10,31,0,1
1842,25040,22.704683,113.947449,0,15,65,0,1
1843,25042,22.7379,113.796066,4,29,102,0,1
1844,25043,22.626917,113.80983,1,28,54,0,1
1845,25044,22.648382,114.03212,11,7,18,0,1
1846,25045,22.666233,114.024582,10,8,8,0,1
1847,25046,22.734068,114.021049,15,8,28,0,1
1848,25047,22.626818,113.809814,3,28,97,0,1
1849,25048,22.657932,114.016449,18,8,94,0,1
1850,25049,22.602051,114.041298,22,6,43,0,1
1851,25050,22.566296,113.889877,19,20,29,0,1
1852,25051,22.5732,113.848999,4,24,70,0,1
1853,25052,22.526966,114.025017,14,8,4,0,1
1854,25055,22.532101,113.909935,8,19,36,0,1
1855,25056,22.5923,113.895699,9,20,11,0,1
1856,25057,22.556316,114.038498,15,6,28,0,1
1857,25058,22.551701,114.047348,22,6,43,0,1
1858,25059,22.74225,114.028099,19,7,17,0,1
1859,25060,22.57955,114.016083,16,9,2,0,1
1860,25061,22.597517,113.910416,20,19,44,0,1
1861,25062,22.633024,113.822342,16,27,86,0,1
1862,25063,22.558832,114.098534,2,1,52,0,1
1863,25064,22.63065,114.097267,6,1,93,0,1
1864,25065,22.588751,113.917198,19,18,47,0,1
1865,25066,22.656569,113.859451,19,23,29,0,1
1866,25067,22.547417,113.918518,6,18,49,0,1
1867,25068,22.732025,113.83107,13,26,67,0,1
1868,25069,22.571873,113.855377,21,24,14,0,1
1869,25070,22.566584,114.087997,3,2,22,0,1
1870,25071,22.4907,113.931,7,17,50,0,1
1871,25072,22.548384,114.026649,14,8,4,0,1
1872,25073,22.56715,113.864716,22,23,27,0,1
1873,25075,22.57375,113.872482,21,22,14,0,1
1874,25076,22.623882,114.024071,8,8,51,0,1
1875,25077,22.559334,113.86393,12,23,1,0,1
1876,25078,22.611334,114.0215,20,8,26,0,1
1877,25080,22.627268,113.810181,22,28,27,0,1
1878,25081,22.5807,113.833397,4,26,70,0,1
1879,25082,22.6633,114.027603,9,7,31,0,1
1880,25083,22.6187,113.852501,16,24,5,0,1
1881,25084,22.622,113.807602,14,28,16,0,1
1882,25085,22.627899,114.033401,22,7,43,0,1
1883,25086,22.633499,114.026802,19,8,17,0,1
1884,25087,22.573299,113.8573,13,24,67,0,1
1885,25088,22.5854,113.858498,21,23,14,0,1
1886,25089,22.672001,113.862701,19,23,29,0,1
1887,25091,22.6817,114.030502,9,7,31,0,1
1888,25092,22.570601,113.872597,7,22,56,0,1
1889,25094,22.732401,113.989799,14,11,57,0,1
1890,25095,22.6092,114.0718,10,3,8,0,1
1891,25096,22.5604,113.879997,21,21,14,0,1
1892,25097,22.535717,113.897469,14,20,57,0,1
1893,25098,22.556999,113.865601,10,23,8,0,1
